"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PDHA1",-0.0699159768740998,9.90701093274112,-2.70327601159818,0.0199524509852428,0.0518080480789963,-4.82532068166693
"USP7",-0.0911168540058593,11.5245037145693,-2.70298906227053,0.0199628376828683,0.0518080480789963,-4.82583382440657
"SPCS3",0.124154322239124,7.57082611789502,2.70279233447929,0.01996996172095,0.0518080480789963,-4.82618561987499
"NAA25",-0.108797527059169,9.80150407622341,-2.7027145282949,0.0199727799836739,0.0518080480789963,-4.82632475405852
"RAB8A",-0.172426370058727,8.21731775325414,-2.70196996235356,0.0199997692202966,0.0518591019935859,-4.82765615391711
"ST13",0.172247575222464,10.4533804196053,2.7000743848328,0.0200686434183824,0.0520186860263916,-4.83104538064601
"TBC1D23",-0.105767550359124,8.95043471999544,-2.6990973580051,0.0201042343278897,0.0520919134812096,-4.83279206769171
"NME2",0.376621835853483,9.02755514273792,2.69800313872952,0.020144168328294,0.0521763367247821,-4.83474810210203
"ARL6IP5",0.142363695285976,8.32989497505127,2.69751140013927,0.0201621400501303,0.0522038336139272,-4.83562708098297
"BAZ2A",0.0907063205376435,8.36049324641057,2.6969253388066,0.020183579702955,0.0522390984050552,-4.83667461509475
"PPIA",-0.123694105857576,9.36900408322681,-2.69657783540013,0.0201963029185981,0.0522390984050552,-4.8372957238656
"YME1L1",-0.099384335260762,9.74304776060247,-2.69653580864061,0.0201978421901467,0.0522390984050552,-4.83737083902748
"SF3A2",-0.131118393879277,8.72751259731794,-2.69502861738692,0.020253121222104,0.0523629877279681,-4.8400644980426
"DNAJC9",-0.11459697381377,9.49620752830331,-2.69394690591174,0.0202928870805431,0.0524466932303767,-4.84199753313775
"SKA3",-0.757477289653636,3.10551879570277,-2.69346373936298,0.0203106741467118,0.0524735545756147,-4.84286090388393
"KIDINS220",-0.252993984278502,6.07193565509337,-2.69318623187499,0.0203208971376221,0.0524808613485095,-4.84335676680139
"NFAT5",-0.419570591218162,4.97397118372604,-2.69138321221263,0.0203874417572771,0.0526335664428504,-4.84657820851756
"SDHC",0.312196448527022,8.23748010309786,2.69077823498123,0.0204098180249596,0.0526721740084139,-4.84765900971767
"HDGFL2",-0.0947888634268264,9.86288445497192,-2.6899240493242,0.0204414530534428,0.0527063373833572,-4.84918493382475
"ABHD14B",0.122657093747033,8.14864518290348,2.68987267522299,0.0204433572519149,0.0527063373833572,-4.84927670550109
"BCAS1",-0.217707753318037,5.66666166972339,-2.68981930537512,0.0204453356089027,0.0527063373833572,-4.84937204184959
"TTC38",0.215814602962455,8.55290344898682,2.68798652104458,0.0205133895830934,0.0528522845993483,-4.85264575060734
"RBMX",0.136853616695161,9.21993084738652,2.68789364081349,0.0205168443104417,0.0528522845993483,-4.85281163951102
"L3MBTL3",-0.17296247754499,5.38707475410393,-2.68611029779079,0.0205832881656512,0.0530042075876728,-4.85599653449806
"MRPL58",-0.158356587132074,9.11669689549866,-2.68496348115529,0.0206261284779432,0.0530952607210601,-4.85804439935035
"LRRC59",0.120963880976307,10.0644212239087,2.68444822016704,0.0206454051364935,0.0531256128548566,-4.85896443463515
"C15orf40",-0.304986807622742,7.73862912802117,-2.6840645069468,0.0206597719542787,0.0531433133597374,-4.85964955628117
"HDDC2",0.18344488150569,5.97112434244669,2.68249545418451,0.0207186224713015,0.0532753853908794,-4.8624508782165
"RPL35",0.417107314291879,8.09034809634858,2.68221498712464,0.0207291593765561,0.0532831742468015,-4.86295157373998
"GLUD2",0.112157098806592,7.10880379895405,2.68080652546442,0.0207821540856931,0.0534000534200449,-4.8654658101075
"NENF",0.159225218452573,8.25095986564199,2.68039374403421,0.0207977106988603,0.0534206850632686,-4.8662026073589
"LENG1",-0.19810786009966,6.53090820994219,-2.68000811696217,0.020812254320379,0.0534387007640123,-4.86689091211842
"ACTN4",0.0750730290993769,11.5328012748766,2.67852663042787,0.0208682208176297,0.0535630246447442,-4.86953500557532
"PXDC1",0.202384271565751,6.4673583790267,2.67830177630171,0.0208767281601286,0.0535654879799106,-4.86993628666006
"CRNKL1",-0.0962388117343416,9.15516614671847,-2.67656492108259,0.0209425573819463,0.0537149728007491,-4.87303567090381
"ZHX2",-0.107060146975812,8.86366388803779,-2.67571893424193,0.0209746955860388,0.0537742980655839,-4.87454515274405
"DNASE2",-0.150057029828632,6.5429465114633,-2.67555730145426,0.0209808413898269,0.0537742980655839,-4.87483353941097
"AKR1B10",-0.156031027160369,8.44016589255666,-2.67435393291487,0.021026653255211,0.0538722592607338,-4.87698047578872
"GTF2F2",-0.147414996738611,9.75101121625413,-2.67413749222601,0.0210349035490842,0.0538739482092567,-4.87736660547973
"TIMM17B",-0.145130687662864,6.6617030372204,-2.67307239572782,0.0210755494802617,0.0539585767176831,-4.87926663142882
"KDELR3",0.419731426827131,2.89895990151884,2.67137643885751,0.0211404300852995,0.0541051685233937,-4.88229169278739
"BAK1",0.180419835069762,5.47215013186961,2.67094842716271,0.021156835228895,0.0541276350466718,-4.8830550636154
"POLD4",-0.381757989849137,5.24256761160046,-2.67066100433338,0.0211678588264154,0.0541363221949803,-4.8835676745567
"KDM1B",-0.181908687951006,7.10262878185059,-2.66941791120009,0.0212156007454101,0.0542388755368067,-4.88578455240777
"ABCB7",0.0966191970282324,8.87768583907556,2.66909655709747,0.0212279598537118,0.0542509294496913,-4.88635760273363
"PHF1",0.269697064498991,3.72125891114151,2.66865791739498,0.021244841164769,0.0542614476603232,-4.88713977544296
"MRPS5",-0.153102143160865,9.6962831895296,-2.66859231831268,0.0212473669223669,0.0542614476603232,-4.88725674775167
"ARHGEF18",0.108349395567739,8.50528864750295,2.66783582662543,0.0212765154831593,0.0543163418647416,-4.88860563013713
"DDX20",-0.100752955253197,8.65681625080401,-2.66715540234269,0.0213027667542589,0.0543638028245148,-4.88981880339444
"HDAC3",-0.10176230456399,7.97331252418446,-2.66652973266062,0.0213269337367788,0.0543971107289793,-4.89093428818385
"YIPF6",0.182246898356809,6.55137278111579,2.66642069275415,0.0213311482540157,0.0543971107289793,-4.89112868548333
"BRI3BP",-0.201479082677689,7.83273293251991,-2.66599196963278,0.0213477268568017,0.0544017274544409,-4.89189299904622
"RAB13",0.0908390656763967,8.83662790544524,2.6659774240437,0.0213482895534195,0.0544017274544409,-4.89191892994973
"DDX19A",0.154527144665724,7.35879001578913,2.66542828949858,0.0213695435430837,0.0544363426149551,-4.89289786641447
"MYL12B",0.355943611754626,7.39918934275084,2.66450399960057,0.0214053648610343,0.0545080281373378,-4.89454548327992
"BAIAP2L1",0.0893918436602732,10.1700474310155,2.66410497452618,0.0214208475667765,0.0545278892329315,-4.89525673492724
"ATP6V0A2",0.113370761166813,8.18882041770011,2.66263292223982,0.0214780607115462,0.0546539250160786,-4.89788041592712
"MATR3",-0.0901271323826176,10.6961860125182,-2.66158826540799,0.021518753956656,0.0547366901886843,-4.89974213380016
"AP5B1",0.20484638607538,4.55099745204655,2.66140216268155,0.0215260113169815,0.0547366901886843,-4.90007377589448
"TPD52L2",0.145365120172249,9.61298008000858,2.66062852256641,0.0215562064653138,0.0547938385688869,-4.90145237406355
"ANKS1A",0.113191361949537,9.53689033353765,2.65967186936138,0.0215936023431987,0.0548692430467887,-4.9031569658853
"TIMMDC1",-0.254011735667739,4.31453224092215,-2.65894682093295,0.0216219873041998,0.0549217050457788,-4.90444878263338
"SLIRP",-0.228643713738318,8.63559167818413,-2.65790243550024,0.0216629386516073,0.0550060377854946,-4.90630941683666
"MKLN1",-0.137024014044652,8.08272696838748,-2.65664615722849,0.0217122997976926,0.055111656532269,-4.9085473243804
"AP4E1",0.154395838674929,7.30609941457345,2.65601541460019,0.0217371244421408,0.055154941782579,-4.90967082262647
"RIBC2",0.231157052432102,6.73299979575115,2.65488443886888,0.021781707216294,0.055244299724744,-4.91168519499707
"FKBP5",-0.11325037896269,9.72060668665117,-2.65472727579274,0.021787909670221,0.055244299724744,-4.91196510104772
"B4GALT7",0.216028379601737,5.45659411485462,2.6505426923591,0.0219536960684966,0.0556447789279002,-4.91941637352545
"TMEM238",0.133723026377754,4.73489366806077,2.65028940930358,0.0219637705207548,0.0556504389096025,-4.91986729269142
"DCP1B",0.116999755558967,7.04773973403266,2.6486614407452,0.0220286325168718,0.0557948625882367,-4.9227653176648
"YTHDC2",-0.117336231640151,9.20843291771802,-2.64836741303026,0.0220403673521168,0.0557992176401213,-4.92328868557492
"CPSF3",-0.115006384555203,9.43746012260317,-2.64822441578713,0.0220460766891504,0.0557992176401213,-4.92354321500026
"RALGAPB",0.190740344739101,8.88856578131577,2.64759180959469,0.0220713517329195,0.0558432738853938,-4.92466918986041
"MICB",-0.159381684805344,6.77108801543241,-2.64689300235274,0.0220993049370408,0.0558787059990253,-4.92591292168387
"FBXL20",-0.112426591505621,8.12033734171659,-2.64684808293797,0.0221011029645292,0.0558787059990253,-4.92599286625108
"DHX35",-0.131372483030324,7.79990961061005,-2.64595302615469,0.022136960210782,0.0559494325555271,-4.9275857611842
"CLDN3",-0.228402153959228,6.6498396793779,-2.64420915102962,0.0222069869426737,0.0560966112769717,-4.93068889422616
"NUMB",-0.132397986264877,9.40032282493512,-2.64410934057025,0.0222110015060294,0.0560966112769717,-4.93086648688262
"FOXA1",-0.298759425543976,4.38091081960401,-2.64358623487907,0.0222320534849554,0.0561298056146313,-4.93179722219524
"ABR",0.095638933468889,9.02091411553828,2.6432979758457,0.0222436626387181,0.0561391442912454,-4.93231008803045
"VEZT",-0.187677570087278,8.41978740149833,-2.64286930854994,0.0222609375403715,0.0561555901222032,-4.9330727412913
"FBXL18",0.11371900161889,8.81617785002327,2.64274364846622,0.0222660040304185,0.0561555901222032,-4.93329630085102
"RBM33",-0.16551706769487,7.38531463992679,-2.64169364134948,0.0223083836770337,0.0562366506871625,-4.93516424998922
"COMMD4",-0.176380506536161,7.59597360495226,-2.6415548107127,0.0223139930019796,0.0562366506871625,-4.93541121461138
"EEF1AKMT2",-0.175306761944265,5.67807619829409,-2.6408817007047,0.022341209088737,0.0562852541365874,-4.93660856013264
"SMPD2",0.120262208553004,6.89621342118823,2.63989825134485,0.0223810319928955,0.0563655727656421,-4.93835781383816
"KRTCAP3",-0.205360463809594,4.93732071111418,-2.63849153259223,0.022438115864925,0.0564809705837195,-4.94085966163197
"D2HGDH",-0.143820192225355,8.0487474922356,-2.63837700172493,0.0224427697683654,0.0564809705837195,-4.94106334054732
"MMGT1",0.142247281319737,7.59109467604746,2.63803777580433,0.0224565596159657,0.0564882938140262,-4.94166659921443
"DDX54",-0.103058367876045,9.53775716085563,-2.63791386994493,0.022461598582948,0.0564882938140262,-4.9418869411764
"CD58",0.218723779543078,5.21808040994509,2.63349132422871,0.0226421838797261,0.0569222738201971,-4.94974992501397
"DNAAF10",-0.232163841767528,7.79143183814244,-2.63295762333771,0.0226640728037474,0.0569571263060183,-4.95069859291501
"CHMP4B",-0.223034198264283,10.5433137973135,-2.6322949014257,0.0226912823082015,0.0569971555434559,-4.95187653430569
"DGCR8",-0.214091086499657,5.84686496575004,-2.63217853397235,0.0226960633458935,0.0569971555434559,-4.95208336180887
"NONO",-0.130651018434994,11.1295999129804,-2.63058986747243,0.022761434024831,0.057141102679245,-4.95490678073824
"EPB41L5",-0.115711585845755,8.47814235550643,-2.62871764380147,0.0228387103581448,0.0573148258174519,-4.95823361215263
"RBMX2",-0.17007386183819,6.42219236730487,-2.62724723552204,0.0228995825816041,0.0574469585066796,-4.96084603605919
"PDCD2L",0.221040007106308,5.20339480354645,2.62705502719051,0.0229075514405951,0.0574469585066796,-4.96118749960416
"GGCX",-0.173093048200021,8.24373554425503,-2.62549392296662,0.022972375137768,0.0575821525274066,-4.9639606189437
"ZNF326",-0.107500655121241,8.77188727908661,-2.62520720506949,0.0229843004809267,0.0575821525274066,-4.96446989590316
"GOLGA3",0.10780429683188,11.3927121340419,2.62517111035357,0.0229858021854506,0.0575821525274066,-4.96453400745752
"C3orf38",-0.134524816906754,5.93317970384474,-2.62365434611488,0.023048993777546,0.0577200807477926,-4.96722789354866
"DHTKD1",-0.183688577022071,8.44546342631417,-2.6225083097927,0.0230968533377199,0.0578195302073362,-4.96926308547372
"NOL7",-0.130313362032895,8.27808901825295,-2.62210886338695,0.0231135575514125,0.0578409442674099,-4.96997239209413
"RAB40C",-0.29408236859528,3.92788739052815,-2.62104562476722,0.0231580784107516,0.057931928967608,-4.97186028078825
"GRHPR",-0.153076049098502,8.24029070269828,-2.62065802059334,0.023174329474573,0.0579391935504174,-4.97254846458421
"LAMP1",-0.172017542961966,7.93840019852869,-2.6205869563049,0.0231773102000331,0.0579391935504174,-4.97267463514358
"SMG7",-0.108608539207347,7.90785925082143,-2.61972062806129,0.0232136778518918,0.0580096731390408,-4.97421268319166
"WDR45B",-0.115540788583568,8.35193467943663,-2.61644676012756,0.0233516190347454,0.0583338402990454,-4.98002385377998
"SETD2",-0.193752069116593,7.16029114574104,-2.6162225444281,0.0233610955656113,0.0583369793205995,-4.98042177445752
"LBR",0.210695533360648,9.35992236921747,2.61441074620654,0.0234378104585738,0.0585079637089337,-4.98363690261637
"CYC1",-0.287870724521303,7.81100808569184,-2.61388181064241,0.023460253223784,0.0585404379022358,-4.98457542110584
"CWF19L2",-0.229105492265684,6.49351791704002,-2.61371544271925,0.0234673165889616,0.0585404379022358,-4.98487060676989
"SPATS2L",0.105579029788107,10.6558879799809,2.61331445937571,0.0234843494448703,0.0585449195711842,-4.98558204998761
"RAB12",0.101772612843071,8.50967984551709,2.61328475576395,0.0234856116696014,0.0585449195711842,-4.98563475042784
"SNX5",-0.099014008449835,9.72467897323743,-2.61253713644897,0.0235174029555446,0.0586035845419592,-4.98696113472692
"UBE2Z",-0.117693792729735,8.98579848165682,-2.61145309197571,0.0235635752952047,0.0586980322464259,-4.988884217253
"PLEKHM1",-0.274851669333621,5.40536870273194,-2.61056967062913,0.0236012684230336,0.0587712989467612,-4.990451248968
"SUCLG1",-0.0826433315104431,9.66297762648527,-2.60984668973265,0.023632160078594,0.0588209129637558,-4.99173358914647
"SFSWAP",-0.085363864985208,9.23686739806029,-2.60971552878058,0.0236377686025971,0.0588209129637558,-4.99196621778213
"DHX29",-0.0871945114648796,10.046912245093,-2.60944522361364,0.0236493311447474,0.0588290582314309,-4.9924456250145
"WDR43",-0.09790678660206,8.4877915067256,-2.60901254800034,0.0236678507929146,0.0588544979247776,-4.99321298292189
"HSPA2",-0.116570809419425,8.19566710642572,-2.60823315764592,0.0237012466932976,0.0589168993983654,-4.99459516497322
"GOLGA2",-0.124079435560398,9.89192552881002,-2.60738948103775,0.0237374493564255,0.0589669085555599,-4.99609123618257
"ERICH5",0.238246369334342,6.56503394257834,2.60737707928192,0.0237379819280308,0.0589669085555599,-4.9961132270065
"L3HYPDH",-0.116469821227719,8.23971411167731,-2.60644393657389,0.0237780877860789,0.059045867396012,-4.99776780240963
"FAM20C",0.88131348742773,1.49797004516331,2.60486955922908,0.023845904413249,0.0591935584542945,-5.00055902625598
"ALCAM",0.134374283864586,9.47524146513817,2.60333019557442,0.0239123964818841,0.0593378593817943,-5.00328776218605
"HP1BP3",-0.100689626044955,10.0684669282618,-2.60235407196509,0.0239546539708685,0.0594219431077432,-5.00501786538104
"BRCA1",-0.380893065803733,4.70767537358493,-2.60137256246453,0.0239972185592165,0.0595067295998461,-5.0067573488086
"ZC3H15",-0.117784151054197,10.0394543385892,-2.60065138648586,0.0240285407280149,0.0595430203635329,-5.00803534915312
"PTGR1",0.0937775304784711,8.98759626921247,2.60064925711183,0.0240286332705591,0.0595430203635329,-5.00803912249654
"GTF2H2",-0.220152435387334,7.9993418039271,-2.59979263931409,0.0240658902611388,0.059614528161711,-5.00955702279436
"PARVB",0.126423253037589,7.28876338579807,2.59893999951779,0.0241030305581638,0.0596856970939596,-5.01106774785802
"VRK3",-0.79348999576756,3.23932467122631,-2.5986835970416,0.024114210243331,0.0596868091106195,-5.01152202246148
"LIN37",-0.308502036794279,4.79156980680733,-2.59854398137351,0.0241202999195796,0.0596868091106195,-5.01176937818911
"DPY19L1",0.156459739808277,8.08594409429762,2.59757384942729,0.0241626562923757,0.0597707813548241,-5.01348805799489
"DCAF11",-0.154017565878607,5.61820675103315,-2.59727535505642,0.0241757033668966,0.0597822183954235,-5.01401683585271
"VDAC1",0.261922708144784,9.98600260177649,2.59642310271975,0.0242129930633209,0.0598535742843568,-5.01552650140923
"WDR91",0.244876495369091,3.49557940436126,2.59469394891424,0.024288824527121,0.0600201210546581,-5.01858910621647
"CSRP1",0.133738448066177,8.17977814045772,2.59411709045542,0.0243141742793972,0.0600470673447727,-5.01961069751579
"DNMBP",-0.111828076845356,7.34527627436656,-2.59406076382422,0.0243166509157217,0.0600470673447727,-5.01971044641466
"NAA40",-0.208966189492769,5.73319550204434,-2.59227732546299,0.0243951954053629,0.0602200701884733,-5.02286845205174
"TMEM165",0.255987878260609,7.54766954201227,2.59041130584349,0.0244776433876125,0.060402585230141,-5.02617208966845
"RNF181",-0.322910600659028,5.98785108242915,-2.58967229609933,0.0245103712344118,0.0604520835843274,-5.02748027750982
"TMEM115",0.115264169245577,6.38363850587736,2.58957376267227,0.0245147381366344,0.0604520835843274,-5.02765469314609
"COQ3",-0.088630765629623,7.00578558577349,-2.58798951502754,0.0245850552910164,0.0606044242446486,-5.03045876055768
"THRAP3",-0.145827833461405,10.8282304222144,-2.58762011001415,0.0246014798360457,0.0606161331278713,-5.03111253177571
"ASRGL1",-0.143967143070816,7.35726678514407,-2.58734319261158,0.0246137992410171,0.0606161331278713,-5.03160260302661
"IL18",0.155149105410882,10.0448524124303,2.58715963888355,0.0246219684504353,0.0606161331278713,-5.03192743755183
"JMJD6",-0.144234908063615,7.49006691446818,-2.58711468562642,0.0246239695375022,0.0606161331278713,-5.03200699029709
"SSRP1",-0.095366883157098,10.1480237827332,-2.58579095652869,0.0246829666987631,0.0607402963457426,-5.03434940265289
"STXBP4",-0.152514359257736,6.50984389756212,-2.58494651253817,0.0247206750628496,0.060812003785457,-5.03584353083955
"CGAS",0.0967594128294245,8.60893126615842,2.58403222661906,0.0247615659042391,0.0608914876030439,-5.03746109182512
"APBA3",-0.382840221410061,3.61436601898349,-2.58347052731693,0.024786720429573,0.0609322323826392,-5.03845478032727
"ILF2",-0.183169314892728,9.76545188718467,-2.58204388682115,0.0248507222498613,0.0610684126756459,-5.04097836224101
"RABL2B",0.176087863993208,6.3019570980675,2.58095593305276,0.0248996388311664,0.0611535021866029,-5.04290259745494
"UBE2M",-0.0919097218007057,9.06812759834254,-2.58080156143233,0.0249065873335458,0.0611535021866029,-5.04317561332619
"SVIP",-0.237296675223304,6.59249756483378,-2.5806991435387,0.0249111983685316,0.0611535021866029,-5.04335674342623
"XPO5",-0.104979824429869,10.8105734209833,-2.57894812777605,0.0249901618142734,0.0613261336085401,-5.04645319331147
"PHF6",-0.0925235630473935,8.77144113945418,-2.57725629099627,0.025066689625219,0.0614896354208809,-5.049444469662
"ITCH",-0.0925228352741545,9.16491979284475,-2.57709237085654,0.0250741165151514,0.0614896354208809,-5.04973426365475
"CLIC1",-0.136795635061299,9.25512178409049,-2.57609488931348,0.0251193569116553,0.0615793008642548,-5.0514976043144
"ARMCX3",-0.126718166494367,6.90587528770424,-2.5755578733899,0.0251437461908576,0.061615399745627,-5.05244686285589
"TTC1",-0.191783995067293,9.3253551947196,-2.57538843852133,0.0251514461128761,0.061615399745627,-5.0527463543346
"ATP5MG",0.140662219456479,7.54594668615456,2.57496089010532,0.0251708862121875,0.0616417458412336,-5.05350206183237
"RPA2",-0.116408472891338,7.69551341573945,-2.57472330702687,0.0251816951872209,0.0616469440302541,-5.05392198435044
"TDRKH",-0.128375711723754,8.13147626137917,-2.57417940571657,0.0252064574145893,0.061686285610807,-5.05488327871653
"FUT8",0.106273756600762,9.33326684681387,2.57260326397894,0.0252783493798046,0.0618408981552821,-5.05766865827088
"YIPF4",0.146415395752561,6.83445394243254,2.57231798862701,0.0252913829991567,0.0618439360073032,-5.05817275268054
"DUS2",-0.0865185609726637,8.83386811819973,-2.5721946670537,0.0252970193362267,0.0618439360073032,-5.05839066288686
"MIGA1",-0.175153493103523,7.69961815764454,-2.57192389455037,0.0253093991469429,0.0618528945405833,-5.05886911037525
"MAP7D1",-0.105291347756786,9.1133990525735,-2.57154615185744,0.025326679590527,0.061869476849469,-5.05953654896003
"GLS",0.0737805678320615,9.68993856176308,2.57139451308687,0.0253336198005575,0.061869476849469,-5.05980447422298
"WRAP73",-0.646764839908034,-Inf,-2.5441962393584,0.0304663147030104,0.0716168514549967,-5.06127843569091
"KIF2A",-0.108694377986984,9.88007022988021,-2.56881161052558,0.0254521208233136,0.0621066383679488,-5.06436747173991
"SSR3",-0.342451843909939,6.74411113578276,-2.56876823401028,0.0254541155250989,0.0621066383679488,-5.06444409100682
"YTHDF2",-0.163126305876704,8.54645756931506,-2.56869506347303,0.0254574806745828,0.0621066383679488,-5.06457333696181
"PRPF8",-0.0970061959220061,12.3083728455705,-2.56851563582934,0.0254657344865057,0.0621066383679488,-5.06489026772558
"POU2F1",-0.109014025659034,7.75928324519909,-2.56736182027324,0.0255188735796054,0.0622148559926004,-5.06692816115076
"HNRNPA3",-0.169416158793318,9.19497553955524,-2.56450437126761,0.0256509417657616,0.0625153618515145,-5.0719739978552
"GOPC",-0.110742078213653,9.98749335670207,-2.56370505938272,0.0256880047752651,0.0625841983831295,-5.07338519715043
"POLR3G",0.196127375023921,6.01164568430661,2.56257201718709,0.0257406322964406,0.0626908947864924,-5.07538540156983
"TGFB1I1",-0.571335863791379,6.55376570385535,-2.56180266650667,0.0257764272611089,0.0627565366285042,-5.07674343190163
"GALNS",-0.133925289647073,7.36315091575062,-2.56157743237683,0.0257869157713469,0.0627605422596875,-5.07714098645303
"BPNT1",-0.105018526691945,9.35861933579246,-2.56081455130342,0.0258224720261396,0.0628255344427537,-5.07848745711932
"NIBAN2",0.0965893625454495,10.7839239211143,2.56028853355509,0.0258470165485745,0.0628636999469614,-5.07941580577537
"COPS7B",0.148405690365591,8.17767468720183,2.55925491267734,0.0258953129173369,0.0629446318217478,-5.08123985450453
"LRRC8D",-0.235102224829936,4.6877175313914,-2.55919680068316,0.0258980308467667,0.0629446318217478,-5.08134239986893
"HIP1",-0.0884732125731684,7.93776502245089,-2.55787593469529,0.025959883846748,0.0630733638001954,-5.08367305225542
"ANKMY2",0.109342306717815,8.53271381531187,2.55706871283043,0.0259977552999679,0.0631437609048159,-5.08509722601068
"ABCC1",0.0733833289805919,10.3114366532129,2.55471931872607,0.0261082870460665,0.0633905279390811,-5.08924154842072
"NOL6",-0.131898636147033,9.60238138583791,-2.55429914182488,0.0261281035087391,0.0634107104258236,-5.08998263026839
"AKR1A1",0.0926136277510494,10.1003261060221,2.55416423330706,0.026134469211714,0.0634107104258236,-5.09022056650765
"POLR2F",-0.50719767623638,5.40662132326502,-2.5525500143602,0.0262107545140173,0.0635740686213194,-5.09306727726485
"PPT2",-0.381382990757572,2.40542833897478,-2.55053900256803,0.0263060965111304,0.0637835213322489,-5.0966130571297
"INPP4A",0.119108029950143,6.06155236964727,2.54805054978378,0.0264245438649644,0.0640445593615689,-5.10099959864464
"SMARCAL1",-0.14981544742383,7.67796798113646,-2.54777142922732,0.0264378621721074,0.0640445593615689,-5.10149154791532
"ATP6V1B2",-0.100033096179279,9.66334588660552,-2.5477092834286,0.0264408283682397,0.0640445593615689,-5.10160107772333
"YIF1A",0.167686579628903,7.77139750053144,2.54748104707709,0.0264517247994351,0.0640490927675165,-5.10200333008697
"PGAM1",0.221138481261066,8.51870295576951,2.54601952974524,0.0265216045894552,0.0641963941921432,-5.10457892975141
"MTR",0.0770276997238426,9.65765207384411,2.54555620964082,0.0265437950746181,0.0642282010380377,-5.10539534404418
"TUBB6",-0.107173950382311,7.77255212902349,-2.54469551146753,0.0265850660039277,0.0642853579683651,-5.10691186835246
"GM2A",-0.128499880545411,7.5061808468832,-2.54468578588475,0.0265855327091943,0.0642853579683651,-5.1069290037333
"KAT8",-0.28656832127289,8.31428766638701,-2.54276895628336,0.026677672961049,0.0644861869906555,-5.11030589035845
"TLE5",-0.135008730743884,4.61824935477662,-2.54091623329332,0.0267670284753494,0.0646801501837096,-5.11356917472826
"NUTM2D",0.242328169822309,6.10864404359126,2.54069062512324,0.0267779293683854,0.0646844672319372,-5.11396650378223
"FGF2",0.187232095956504,6.75179660370913,2.54050061495421,0.026787113611741,0.0646846360335235,-5.1143011319898
"CASTOR2",-0.311856805863628,4.66892521241272,-2.54000464775856,0.0268111009683621,0.0647205386300903,-5.11517455066992
"HSPA9",0.104131504768128,11.713865729369,2.53695901789587,0.0269588634388138,0.0650551016066852,-5.12053699676572
"ALG1",0.0959392992928647,7.97277867469784,2.53515441762964,0.0270467911670692,0.0652450975230081,-5.12371351859501
"TPBG",-0.230702578648298,7.82772917863767,-2.53462266333094,0.0270727539099894,0.0652855366969741,-5.12464941175997
"MIDEAS",-0.214657630807272,6.33700130892365,-2.53148216147043,0.0272265854760347,0.0656341973924655,-5.13017561332498
"NOL8",-0.133225985060987,8.44366977372494,-2.53089719504311,0.0272553331869876,0.0656811883287099,-5.13120474162155
"HSD17B10",0.110661293034017,9.54315941738352,2.53066229522078,0.0272668854980839,0.0656867231432115,-5.1316179809212
"CCDC9",-0.172919179770769,7.45259200211756,-2.5302257135876,0.0272883691799393,0.0657161710451406,-5.13238599341511
"CBFB",-0.135257142054229,8.46528074810689,-2.52922853507241,0.0273375012482399,0.0658121595518177,-5.13414004078396
"LARP6",0.370539721641744,3.57855633216505,2.52846539717653,0.027375160259934,0.0658804721481016,-5.13548227749652
"RPS19BP1",-0.163488498565432,7.32684403854238,-2.52772433098967,0.0274117785952372,0.0659341686272768,-5.13678558496562
"LAS1L",-0.0954591294088267,8.40064817428718,-2.527637880557,0.0274160534900795,0.0659341686272768,-5.13693761770496
"PAFAH1B2",-0.293782006653998,8.02042281352044,-2.52627607315149,0.0274834796261952,0.0660739345891286,-5.13933231545807
"TAOK1",-0.0968450377347896,9.92599512083968,-2.52603818474456,0.0274952746245395,0.0660799065392336,-5.13975059793214
"ARHGEF26",-0.216462517697622,4.8984871846317,-2.52445651307362,0.0275738230085061,0.0662462497939633,-5.14253139127138
"BAG6",-0.0728558719966426,10.2039771930339,-2.52388443344974,0.0276022873564987,0.0662921940335267,-5.14353706404131
"KIAA2013",0.154990234401981,6.7919257382146,2.52337501817009,0.0276276579386435,0.0663306794284685,-5.14443252353339
"SNX2",0.0821652517600882,10.2630534714722,2.52302409643183,0.0276451482612396,0.0663502256374763,-5.14504935051484
"TP53BP1",-0.100697255756364,9.62384148962705,-2.52140101434484,0.0277261852296652,0.066522223318098,-5.14790198143621
"ACOT11",-0.120453176401455,7.86846877406923,-2.52005682753185,0.0277934731425208,0.0666611283854241,-5.15026404977391
"SERPINB9",0.0800647577413702,9.87271159729669,2.51813800789684,0.0278898026473597,0.0668695707392946,-5.15363527126646
"CALM3",0.496418739724804,8.8148028014848,2.51764590208064,0.027914560056219,0.0669063264839534,-5.15449974663206
"RPS27",-0.252005169177947,6.20014947812224,-2.51738737009981,0.0279275751678898,0.0669149226760682,-5.1549538868854
"MSRB2",0.184995912842452,7.10751487128431,2.51562838730219,0.0280162839348665,0.0671048150812513,-5.15804338399873
"TWF1",0.0992429617990958,9.23260289111505,2.51533689324318,0.0280310110667461,0.0671174377667668,-5.15855530802271
"UBA6",0.0991925266287552,10.5706412425553,2.51469455456298,0.0280634905740943,0.0671636858803783,-5.15968332826052
"NDUFS3",0.101520422661755,9.57448740464952,2.51458065785529,0.0280692535326479,0.0671636858803783,-5.15988333533646
"ASMTL",0.169608167749518,8.17678286999679,2.51398255703384,0.0280995352718357,0.0672026783768465,-5.16093358134376
