"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CDK17",0.406425622134789,5.47561378077512,4.87430904360329,0.000441956868971098,0.00257306636512542,-0.903473366921792
"PJA1",-0.543778625995424,7.12992141251948,-4.87335474807589,0.000442647078824772,0.00257497239214705,-0.905107625293766
"UBR5",-0.169392562360834,9.72651341909689,-4.8656874263316,0.000448233915430327,0.00260470827161198,-0.918242276053729
"TAX1BP3",0.224800599241766,7.4129365341164,4.86521556551731,0.00044858015317027,0.00260470827161198,-0.919050846694886
"STIM1",0.164979581684456,9.95206504868669,4.86450410504444,0.000449102734086055,0.00260470827161198,-0.920270042898551
"LGMN",0.242609235559652,9.0152916078309,4.86433526287817,0.000449226845773294,0.00260470827161198,-0.920559389044344
"TTI2",-0.216526304663939,6.98621884930657,-4.86309313818989,0.00045014101043087,0.00260787816410439,-0.922688137532766
"LGALS8",-0.202376065192325,8.37954627654718,-4.86156716490399,0.00045126675777791,0.00261226768348273,-0.925303608885369
"SPAST",-0.24795522720458,8.17796111785037,-4.85510096678153,0.000456069986773791,0.00263589575792163,-0.936389704316935
"VAT1",0.179631234129406,9.61043290240795,4.8550724278438,0.000456091304879211,0.00263589575792163,-0.936438645016322
"EHMT2",-0.3086371426805,7.57888990828825,-4.85381487414121,0.000457031717525389,0.00263918152911122,-0.938595292888555
"ACO1",-0.147779896188416,10.8772063735489,-4.85220439766472,0.000458239028522314,0.00264400193936818,-0.941357475691587
"NDE1",-0.232048945748017,8.31210633166619,-4.85154282373437,0.000458735955961032,0.0026447189922465,-0.942492257361102
"SUPT6H",-0.156476793635365,10.3731946505675,-4.84454665652838,0.000464025797452183,0.00267304471145953,-0.954495953271191
"TTC1",-0.360699030595866,9.3253551947196,-4.84367901949532,0.000464686279390276,0.00267467844674192,-0.955985029370136
"APOL2",0.222724393602977,10.5693518150653,4.84061976318749,0.000467023012907179,0.00268595001831625,-0.961236204868621
"ALG3",-0.357807589233858,6.07457750840769,-4.83913571826,0.000468161009465836,0.00268934003742084,-0.963783969129391
"DUSP3",0.202418301516438,7.61485428801158,4.83847263122822,0.000468670420445074,0.00268934003742084,-0.964922425809227
"PIAS2",-0.271338215994079,6.5593864548362,-4.83837005207562,0.000468749278045593,0.00268934003742084,-0.965098549235869
"NOB1",-0.210128946050586,8.35864303823824,-4.83372491341934,0.000472334882095412,0.00270772266416085,-0.97307539772914
"CDCP1",0.248603808653332,8.33754493259882,4.83040369247692,0.000474916219925435,0.00272032317418145,-0.978780396573537
"MRPL2",-0.360396203989518,8.82597124467386,-4.82460024604283,0.00047946246942235,0.00274414931087937,-0.988752502665765
"NVL",-0.168949583931576,7.82983630683228,-4.81633358044375,0.000486017484970272,0.00277942473072846,-1.00296438323337
"ENO3",0.960168705266961,6.55477611179135,4.81553167765849,0.000486658343226771,0.00278084884209371,-1.00434344790211
"CEACAM1",0.798189382555297,6.80120390585268,4.80929549721859,0.000491672537003484,0.00280724054313252,-1.01507077204766
"NBEAL2",0.132775108621244,10.2619026807028,4.80810056158972,0.000492639507036102,0.00280939557846954,-1.01712681925884
"PPP2R5C",-0.471982331417297,7.75504432963186,-4.80785102139367,0.000492841692996277,0.00280939557846954,-1.0175562089198
"RNGTT",-0.162160447878951,8.02022815970111,-4.80620734628287,0.000494175635471571,0.00281473875195966,-1.02038471117113
"ESRP2",-0.254312195783764,7.92758972747718,-4.80161885189391,0.000497919598243555,0.00283378940556096,-1.02828254014475
"MT-ND5",-0.239375776877567,7.85692328810896,-4.80047373303578,0.000498858593202356,0.00283685852240154,-1.03025395135955
"MFN1",-0.345265499560879,9.10562422125358,-4.79955114216069,0.000499616469247253,0.00283889358066273,-1.03184238081776
"CEP41",-0.198961517987111,7.06667659455475,-4.79802176462845,0.00050087546574363,0.00284377054430603,-1.03447574885282
"PTMA",-0.482705333380782,7.87984982231004,-4.79702947475251,0.000501694110079376,0.00284614156613376,-1.03618448323134
"SMC5",-0.24472734511087,7.84156264917335,-4.79562835736003,0.000502852434342783,0.0028504342863664,-1.03859742953141
"NUP37",0.496580267523285,8.71524991167918,4.7928368725694,0.0005051685806479,0.00286127806612781,-1.04340552866106
"DENND6A",-0.177671019609977,6.48957211740998,-4.78435169605498,0.000512277964327538,0.0028992318284151,-1.0580264132314
"ITGB6",0.28017525918643,8.33608195217064,4.78339747597588,0.000513084016874758,0.00290089716378977,-1.05967119117469
"CCZ1B",-0.203332750124734,8.3208447527818,-4.7830359916247,0.000513389719278562,0.00290089716378977,-1.06029430666208
"INAVA",-0.399692774823825,5.93190482411312,-4.78047743194802,0.000515558936453478,0.00291083673190957,-1.06470513014752
"RPL10",-0.243184978191257,9.01250110030683,-4.76982150861564,0.000524697415079225,0.00296007754754949,-1.08308400507755
"KDSR",-0.169834957960501,7.09663081635537,-4.76889368903991,0.000525501122378334,0.0029622569225727,-1.08468492505797
"UBQLN1",-0.201737908965393,8.26072840106544,-4.76641020475349,0.000527658766443296,0.0029720589408318,-1.08897060686148
"VAMP8",-0.263701628258068,8.05189765302724,-4.76360264250581,0.000530109179222984,0.00298349313635648,-1.09381644758407
"CDYL",-0.284976840377499,6.5550124129811,-4.76084567851367,0.0005325270641486,0.00299472628705437,-1.09857589121793
"COMMD2",-0.308901642066362,7.17668899355108,-4.75609117077487,0.000536724066191841,0.00301109791319653,-1.1067859398573
"BYSL",-0.240944251554739,9.37843982455253,-4.75586821918322,0.000536921725583454,0.00301109791319653,-1.10717099854975
"CDC23",-0.261122028102552,8.59629967262762,-4.75573976381436,0.000537035643357258,0.00301109791319653,-1.10739285598626
"RNF20",-0.166134919304094,10.3890714618407,-4.75562729638604,0.000537135403424942,0.00301109791319653,-1.10758710202897
"PLPP1",0.666886403991814,3.00056059774495,4.7544207104386,0.000538206886068255,0.00301472318107846,-1.10967113147494
"PDK3",-0.364116949747099,7.5665371468147,-4.7536663827577,0.000538877890668985,0.00301610125400456,-1.11097410506862
"PVR",0.307904627087952,6.23024952200561,4.75204133107657,0.000540326425911571,0.00302182556713508,-1.11378134227287
"KDM2A",-0.270869710570098,8.48504540310242,-4.74655456633149,0.000545247492748101,0.00304694602837265,-1.12326196497562
"SCYL2",0.173562806640332,9.6779887178524,4.74578358607877,0.000545942745548371,0.003048430893121,-1.1245944404775
"MRPS18A",-0.247194280290794,7.29289808718815,-4.74386913917273,0.000547673180011953,0.00305568911835285,-1.127903466856
"BAG4",-0.172977620990155,8.58845949579557,-4.74257334908311,0.000548847689320726,0.0030598366465901,-1.13014342784581
"ZNF629",0.399691257251592,6.35058290509892,4.74113968257867,0.000550150252920022,0.00306469100861334,-1.13262196532932
"UBAP2L",-0.231989148530454,9.96807463724062,-4.73750822425541,0.000553464174557364,0.00308073352692832,-1.13890118196979
"EIF4G2",-0.133610852153142,10.9527623092383,-4.73672607924044,0.000554180667805832,0.00308206728227302,-1.14025381121787
"PSMD11",0.157965275843685,10.6565635743205,4.73629896367125,0.000554572343167909,0.00308206728227302,-1.14099248939014
"LPCAT2",0.232597131277277,9.05295706412514,4.73422592000972,0.000556477507716626,0.00309023542430743,-1.14457804349237
"DPM3",-0.335595135333788,3.3767412348591,-4.72691938030005,0.000563247324212259,0.00312538409689946,-1.15721963784842
"SIPA1L3",-0.188276097682637,8.58927740230401,-4.72630673746258,0.000563818878893815,0.00312611139336672,-1.15827991017344
"TIMM21",-0.231159426388345,8.20568101888798,-4.72504064114434,0.000565001992092216,0.00312923099520065,-1.16047122733613
"EPHA3",-0.461582502283592,5.51491798325275,-4.72470159722681,0.000565319256432148,0.00312923099520065,-1.16105806601934
"NELFA",-0.239060473904724,8.72162516244949,-4.72429039694831,0.000565704292918478,0.00312923099520065,-1.16176981609709
"FHIP2B",0.253795576229486,7.81129148309045,4.71968401317252,0.000570036446751023,0.0031507388337944,-1.16974443758288
"TNRC18",-0.443493767137347,5.6775287192056,-4.71787003194151,0.000571751981805747,0.00315776172363843,-1.17288552268539
"BRMS1L",-0.472324984100844,3.10238930604665,-4.71551558814248,0.000573986734040942,0.00316763907580759,-1.1769630616654
"MACIR",-0.405874473341329,3.5767354025042,-4.71427823445795,0.000575164858641796,0.00317167443805814,-1.17910623744738
"BPTF",-0.227411589129836,7.09333647356433,-4.71008161882324,0.000579179530817436,0.00319133317562993,-1.1863764141548
"HDAC6",0.177804633247389,8.35844951186391,4.7061959155875,0.000582922998357623,0.00320946820740423,-1.19310985386472
"CCT2",0.146502777340565,10.8914266523969,4.70063550803529,0.000588324095613606,0.00323669465625563,-1.20274849511774
"AAK1",0.17973684843796,9.11122116125484,4.69753302291682,0.000591360495007955,0.00324938892178941,-1.20812808009196
"RBM3",0.342079230615461,7.49148648518074,4.69734279904326,0.000591547201205005,0.00324938892178941,-1.20845795812311
"CDH6",0.311079598072816,6.73076876336936,4.69605676904652,0.000592811073409287,0.00325381298374765,-1.21068824929693
"CAMK4",0.198048043057679,8.00730944623111,4.69379650528751,0.00059503926516218,0.00326143790699487,-1.21460857941002
"TBCK",-0.473698771326831,6.54508420580246,-4.69371542422672,0.000595119358821806,0.00326143790699487,-1.21474922235336
"MPHOSPH10",-0.199972174150636,9.91134764271101,-4.69231075635077,0.0005965087177911,0.00326519459334436,-1.21718587924305
"CYP51A1",-0.268343808999605,8.91019575612609,-4.69209239094421,0.000596725008816068,0.00326519459334436,-1.21756469568308
"COG3",0.168091318223707,8.7886293557419,4.68958697856969,0.000599212517718537,0.00327627984456738,-1.2219114478022
"ZNF579",0.197778384033346,7.04434424316884,4.68714106131771,0.000601651454307021,0.00328708265682597,-1.22615570123597
"PACSIN3",-0.32997683891162,7.82141926540914,-4.68058542959102,0.000608239884601489,0.00332052189308982,-1.23753480964791
"SACM1L",0.196392635008008,9.98360413454455,4.67927146717591,0.000609569502981551,0.00332425600068623,-1.23981616919001
"WDR33",-0.208979148157271,9.35417824006169,-4.67898411074824,0.000609860689431235,0.00332425600068623,-1.24031511745035
"TYK2",-0.515009252261711,5.14802210857443,-4.67696780100907,0.000611907982255503,0.0033328556792535,-1.24381639124592
"KARS1",0.164069896692888,11.0304210944996,4.67619030671154,0.000612699348729269,0.00333460680822977,-1.24516662055829
"ABCC4",-0.31432379190273,6.62201589811754,-4.67463428388286,0.000614286360694335,0.00334068222363808,-1.24786909081011
"NCBP2",-0.195492957571073,8.62063624404484,-4.67104747677144,0.000617961050454705,0.00335809308964551,-1.25409968204268
"RAPGEF2",0.391200099373939,5.31789791099436,4.66866824463316,0.000620411293097005,0.00336882857468206,-1.25823345343078
"FAT1",-0.216201191091155,8.71711189313014,-4.66541361627619,0.000623779576099319,0.00338239492130314,-1.26388925830478
"DCTPP1",-0.300434962680988,8.63824774778741,-4.66533334446513,0.000623862893051403,0.00338239492130314,-1.26402876832131
"CLIP2",0.178733212356448,9.58884190769497,4.66442425315743,0.000624807286156447,0.00338492924416207,-1.26560879513154
"EXOSC7",-0.174967598731545,8.68519887082521,-4.66308279244129,0.000626203578202076,0.00338854371323127,-1.26794047091156
"ZMAT2",-0.338294344619218,8.42358672842238,-4.66286614678056,0.000626429385903823,0.00338854371323127,-1.26831705607869
"MCAM",0.161695416206657,7.39440581155931,4.66124514568548,0.000628121652389105,0.00339510995202245,-1.27113494360067
"TMEM132A",-0.451803431165276,3.5861841384538,-4.65964210415559,0.000629799885790089,0.00339851619862009,-1.27392191617958
"CRKL",-0.154943844590104,9.49342800272199,-4.65940223661825,0.0006300514087144,0.00339851619862009,-1.27433896469607
"ZNRF2",0.154610907541916,6.53092048266749,4.6592716030675,0.000630188434181208,0.00339851619862009,-1.2745660951136
"EPS8L2",0.138163026385193,10.2840974586576,4.6573748068396,0.000632181566390027,0.00340667621615036,-1.27786425064898
"EXOSC2",-0.230121694332603,8.23195287175533,-4.65505449261596,0.000634628720660349,0.00341726861193209,-1.2818993978927
"ARHGEF1",0.159509174688029,10.5350193948176,4.6542881249916,0.000635439162678212,0.00341903846666207,-1.28323229055772
"PGRMC2",0.195778873444597,8.51562461777678,4.64722921051143,0.000642955280468142,0.00345685880718364,-1.29551264787355
"MAPK3",0.237467237788042,8.92074327928955,4.64216038951969,0.000648409877323532,0.00348354647945882,-1.30433446452699
"MINK1",-0.214923367307051,8.06893047714891,-4.64118649518065,0.000649463437886881,0.00348656733637156,-1.30602978356327
"ORC4",-0.278969037770247,8.55056583912552,-4.63915430089702,0.0006516676538261,0.00349575611428861,-1.30956771011805
"PLA2G4A",0.196940080128416,9.24574420959481,4.63351947129389,0.000657820585438236,0.00352609720155224,-1.31938013713293
"RBM27",-0.238643810539331,9.66397197075293,-4.62952877244105,0.000662215037633121,0.00354697367704321,-1.32633174179708
"CPSF1",-0.181662895902873,10.4216210444598,-4.62894976484271,0.000662855177619348,0.00354772488353282,-1.32734049972057
"PIR",-0.168016524738748,9.4607190253336,-4.62805421596911,0.000663846557674159,0.00355035344371779,-1.32890081893984
"TARS1",0.213642392230684,11.0906147964307,4.62543237690364,0.000666757902085738,0.00356323857763741,-1.33346940048707
"HMGN5",-0.264827701657854,9.49484886367694,-4.61859682626139,0.000674411350468734,0.00360142765558812,-1.34538418743112
"SGF29",-0.246213595390631,5.50851417455134,-4.61323446094663,0.000680479773807471,0.00363110146970799,-1.35473492870645
"TPR",-0.172328944841203,12.4161985031863,-4.611124240561,0.000682883513274714,0.00364119030331378,-1.35841558772843
"PMS1",-0.244504942796764,7.40198379866418,-4.61047784083014,0.000683621602584612,0.00364238927443167,-1.35954314544367
"BRD2",-0.197664735490383,8.04435390447412,-4.60829251812449,0.000686123103346148,0.00365297499208373,-1.36335550708527
"LSM14A",-0.234070564381996,8.76272383496379,-4.60767931438612,0.000686826749203867,0.00365398008928025,-1.36442535909224
"C6orf132",-0.188818308697016,9.9885826014196,-4.60194923009447,0.000693438637545155,0.00368639251734679,-1.3744247001748
"USO1",0.233599903688205,10.9366155904,4.60109561780554,0.000694429306578277,0.00368889579998954,-1.37591463013233
"WRNIP1",-0.201654755352777,8.58700065526365,-4.59790421096777,0.000698146285974868,0.00370586700939689,-1.38148578899304
"ABCC1",0.131877890760505,10.3114366532129,4.59111081384455,0.000706128035219917,0.00374543398053494,-1.39334876776449
"HERPUD2",-0.275134641259259,6.8721787661844,-4.58855723473088,0.000709152979890331,0.00375866967758154,-1.39780933442044
"PTPRB",-0.516668048962083,5.7840800991926,-4.58656309156205,0.00071152466194749,0.00376842576555324,-1.40129320588235
"PHGDH",-0.153251409062516,10.3673589968195,-4.58260322768645,0.000716258890783769,0.00379067065465504,-1.40821264882076
"RBMS2",-0.23076787420862,8.24430759031861,-4.58108765632929,0.000718079559203856,0.00379658717283674,-1.41086142598161
"COQ5",-0.232436960579337,7.6765395310024,-4.58078248643742,0.000718446748361243,0.00379658717283674,-1.4113948059307
"ACTR5",-0.308083064992861,5.15025768804492,-4.58027325800971,0.000719059904621678,0.00379700010647325,-1.41228486586737
"CAP1",0.159123155393017,11.0080955112673,4.57678161537782,0.000723278945962384,0.00381643916691081,-1.41838856904242
"TBL3",-0.187808666601182,9.92058547820948,-4.57577711677081,0.000724497504651294,0.00382002881910121,-1.42014478115682
"SLC22A18",0.312119499125534,6.54487715393927,4.57433646198761,0.000726248920221892,0.00382642062866724,-1.42266374733456
"AARS1",0.173969641202966,11.6730493589711,4.5715019185983,0.000729707857145806,0.00383684477182565,-1.42762060312235
"CDPF1",-0.234166521410466,5.02730253880975,-4.57145152749339,0.000729769504288162,0.00383684477182565,-1.4277087319579
"HLA-DRB1",-0.354278431133626,6.63700111269985,-4.57138631277508,0.000729849294344741,0.00383684477182565,-1.42782278619258
"KPNA4",0.227729576999974,7.76242060179609,4.56560691328524,0.000736956790250246,0.00386937579148875,-1.43793232660671
"DCXR",-0.136784201461944,8.37733961934984,-4.56546857000641,0.000737127810355473,0.00386937579148875,-1.43817436854534
"TNFRSF21",-0.167088992424131,7.0525010747656,-4.56492550287699,0.000737799552454693,0.0038700394854183,-1.43912452631061
"SMC6",-0.25505051391461,7.66766513376141,-4.5594577300138,0.000744598698341388,0.00390281902668303,-1.44869289035234
"SMARCA5",-0.177755567262173,10.6093590763401,-4.55860707701617,0.000745662365111077,0.00390550981933086,-1.45018180201887
"ISCA2",-0.333185895490852,6.63541203393368,-4.54635445863808,0.000761160953464928,0.00398152998312205,-1.47163687604071
"PSMB4",0.199785138285742,9.09111243777153,4.54624681182129,0.00076129860322624,0.00398152998312205,-1.47182544754499
"COBL",-0.291838193579236,6.98310971616988,-4.5449213799991,0.00076299559252068,0.00398746665693613,-1.47414739491485
"SEPTIN6",0.192250491955312,7.45912165649176,4.54367495407099,0.000764595041926097,0.00399241659840108,-1.47633111776195
"MPRIP",0.141929949927208,10.5634572908279,4.54322119151828,0.000765178194298023,0.00399241659840108,-1.47712614777837
"PCNA",-0.248088098282638,10.3449876196118,-4.54286956580824,0.000765630405864995,0.00399241659840108,-1.47774224149617
"TRMT2B",-0.383150930398005,5.92194564477761,-4.54222933591696,0.00076645449825573,0.00399377942299627,-1.4788640429523
"TAF9B",-0.601173083194476,4.33161721203624,-4.53912269531271,0.000770466516940738,0.00401173945027763,-1.4843081107016
"ACOX1",-0.138911032295594,9.71319252310777,-4.53780930910446,0.000772169274243437,0.00401765787339125,-1.4866100124635
"CYTH3",-0.238333022918054,7.36251025340131,-4.53569930890503,0.000774913065972409,0.00402395809417092,-1.49030850432109
"KDM5A",-0.282080259177681,6.23628148360876,-4.53558920595258,0.000775056521009793,0.00402395809417092,-1.49050151091211
"GRB10",0.169091450360623,7.02758062691104,4.53557032750399,0.000775081120858342,0.00402395809417092,-1.49053460430364
"CDC45",-0.438880692438118,6.60087696511208,-4.53401240257245,0.000777114018164764,0.00403156300213109,-1.49326574145838
"NUP155",-0.135860980721523,10.4668842268881,-4.52772457314468,0.000785375745261319,0.00407144752674915,-1.50429146504346
"PEDS1",-0.217488935149099,6.65889420921286,-4.52672222239179,0.000786701230505416,0.00407534206780798,-1.50604950013678
"SRRM1",-0.2362313956476,8.16151507232796,-4.52000025338928,0.000795650925979891,0.00411869775468949,-1.51784215531487
"TGFB2",-0.624912909756636,4.48993288482192,-4.51950867339586,0.00079630958805744,0.00411910287641666,-1.51870475507837
"NCAM1",0.167430694965452,9.00998127787023,4.51511198438617,0.000802226097060893,0.00414668507708751,-1.52642104524555
"MED17",-0.229709650758785,6.40739814127999,-4.51247092762148,0.000805802198952495,0.00416213843228956,-1.53105719907146
"CYBC1",0.180207488302329,8.25367491654307,4.51186273442574,0.000806628078838638,0.00416337416401295,-1.53212494155688
"MAGI1",-0.191814420350834,8.16626817610616,-4.50929555249453,0.000810123888334076,0.00417837880487423,-1.536632334469
"CDK19",-0.441571459818391,5.94217630007019,-4.50833644341093,0.000811434001041242,0.00418193706981032,-1.53831650236389
"SPATA5",-0.124099610079982,9.38423140197918,-4.50792822275364,0.000811992290009669,0.00418193706981032,-1.53903335715813
"RBM34",-0.267270716494316,8.22782971362439,-4.50680392648551,0.000813531974110261,0.00418682844108812,-1.54100777055417
"GLB1",-0.169748279207587,9.36834817421461,-4.49863796455248,0.000824807047779734,0.0042386075435014,-1.55535250121839
"SEC14L3",0.218334873601676,6.35284895933848,4.49819572103479,0.000825422319221125,0.0042386075435014,-1.55612957932025
"DVL2",-0.333720699720717,5.02028855765091,-4.49785988256434,0.000825889875382588,0.0042386075435014,-1.55671970471182
"CDCA5",-0.363787498665173,6.43391991915982,-4.49779373647166,0.000825981996993439,0.0042386075435014,-1.55683593613667
"MRPL3",-0.164352614354735,8.91083814177926,-4.49341184890967,0.000832108656885918,0.00426696180485503,-1.56453683640456
"METTL18",-0.446519842253359,7.25625205392053,-4.4915462788556,0.000834731468268215,0.00427510061279853,-1.56781610716968
"TMTC3",-0.195873134381774,9.7147482752975,-4.49142619919216,0.000834900584660949,0.00427510061279853,-1.56802719456722
"PLBD2",-0.289732740078244,6.54810548084945,-4.48298478109472,0.000846879495161991,0.00433331202391107,-1.58287030847792
"STXBP4",-0.264465515506664,6.50984389756212,-4.48239244699765,0.000847726777118909,0.00433452228905828,-1.58391214444067
"FUCA2",-0.388652713520314,7.64462367871987,-4.47976146755321,0.000851500891728626,0.00435068526176966,-1.58854014996438
"PPP5C",-0.138274485371205,10.0367219970831,-4.47862580828194,0.000853135410346773,0.00435590072462665,-1.59053805853586
"RIOX2",-0.201348099155766,7.02510497129413,-4.47543207352472,0.000857749666840799,0.00437391083496755,-1.59615739609283
"PIN1",-0.221672142386505,7.65821911159021,-4.47526033093446,0.000857998536118989,0.00437391083496755,-1.5964596068314
"AP5B1",0.344430618065837,4.55099745204655,4.47490634019212,0.00085851173638295,0.00437391083496755,-1.59708252487053
"CLCN3",-0.347451753917669,7.52087726846343,-4.47385048703762,0.000860044373736907,0.00437857598307807,-1.59894059291063
"GDI2",0.289849479862365,11.0193082741032,4.47216002703506,0.000862504143868328,0.00438795118927134,-1.60191568322098
"MSH2",-0.185177302735053,10.5865982495046,-4.45818713241117,0.000883119853207876,0.00448961432536984,-1.62651896154749
"IFT74",-0.230445985242273,8.0322482372001,-4.45727784826277,0.000884479149207364,0.00449330602857886,-1.62812075458384
"NUP205",-0.135216606105137,10.7013001527052,-4.45212793256323,0.000892219188470034,0.00452938453545911,-1.6371945319897
"SRSF7",-0.268005843564907,8.3201974468265,-4.45057018949876,0.000894574314363898,0.00453809428809191,-1.6399397296022
"FUT4",-0.589230878343733,3.18168626239797,-4.4498681055851,0.000895637907225786,0.00454024444827243,-1.64117709229417
"GTPBP2",0.195695547462101,8.42244601957938,4.43957436042001,0.000911384671372909,0.00461677160080909,-1.65932506296573
"ZNF8",0.818836305958679,5.28538829440947,4.43655136384697,0.000916063842743068,0.0046371648302051,-1.66465680903916
"MTMR1",0.137170293158778,8.44501537360999,4.43413936738281,0.000919815279342311,0.00465283609229678,-1.6689116228689
"NDUFV2",-0.335068406126995,9.25905752333636,-4.43248947565163,0.00092239064139764,0.00466190699530303,-1.67182242811814
"SCD",-0.461161105474448,7.44189990607504,-4.43214949216818,0.000922922266929795,0.00466190699530303,-1.67242227701039
"KHNYN",-0.327980147362327,5.51404424646538,-4.43080812705119,0.00092502285942621,0.00466739717207177,-1.67478903194335
"SERPINA1",0.167673362376652,9.45765858600725,4.43061578528465,0.000925324478104125,0.00466739717207177,-1.6751284228204
"ACAT1",-0.140093384431406,10.2667270467577,-4.43014172525811,0.000926068309175481,0.00466783152714374,-1.6759649281436
"RBKS",0.176425897787715,7.13432157287916,4.42831208908081,0.000928944992633701,0.00467900824181787,-1.67919364936963
"TASOR2",-0.290371213080147,6.66815917785845,-4.42756051290688,0.000930129378395904,0.00468165120459272,-1.68052004443596
"SUGP1",-0.223402876958968,7.90598685886284,-4.42544371560776,0.000933473663070602,0.00469515420752095,-1.68425613168419
"GDAP2",-0.262260997346335,7.78998157901633,-4.41951504056252,0.000942907302830315,0.00473306490014017,-1.69472262872848
"HMGB2",-0.271899144883651,9.23047624025449,-4.41930857649953,0.0009432376155737,0.00473306490014017,-1.69508718859536
"EED",-0.208299455297286,8.4547072095981,-4.41897723374378,0.00094376796896945,0.00473306490014017,-1.69567226007914
"TACC1",-0.229060323504317,9.88075819488372,-4.41879892238043,0.000944053506413187,0.00473306490014017,-1.69598711984278
"SPTBN2",0.182121114354393,9.36693478573782,4.41861664768305,0.000944345483809846,0.00473306490014017,-1.69630898151646
"USP40",-0.647579176368417,5.79367249343266,-4.41765888148272,0.000945881236367638,0.00473741646753784,-1.69800026867887
"ZNF888",-0.25816559511304,5.06395055006844,-4.41441793256072,0.000951097395767345,0.00476018209997239,-1.70372407733134
"RBM6",-0.202211133149364,8.20540470984134,-4.41390375841411,0.000951927693913341,0.00476098015764833,-1.70463225823693
"SLIRP",-0.379651580880461,8.63559167818413,-4.41331556842441,0.000952878443006122,0.00476237909155947,-1.70567120715304
"PPM1L",-0.335816538082898,6.99630199827953,-4.41259257962402,0.000954048439995691,0.00476487106168151,-1.70694830830874
"GTF2F2",-0.24315258442795,9.75101121625413,-4.41083645989814,0.000956896584947571,0.00477573492501611,-1.71005058322176
"NCOA7",-0.24849895472676,6.29035882336764,-4.40992663598414,0.000958375665570828,0.00477672975614449,-1.71165796248095
"SSR3",-0.587897933903573,6.74411113578276,-4.40988584032544,0.000958442042095217,0.00477672975614449,-1.71173003793443
"WNK1",-0.180545842944793,8.75697495870893,-4.40649873382671,0.000963969816870617,0.00480090792303914,-1.71771480208033
"PYCR3",0.157680333714829,8.16417216079913,4.40387735904379,0.000968270771088449,0.0048189464673315,-1.72234741119766
"CUL7",0.177474973069833,7.25595294023772,4.40277774466602,0.000970080899231546,0.00482457192841365,-1.72429091505003
"FNBP4",-0.194743937164572,7.90158800041189,-4.40125753594903,0.000972589211468308,0.00483104218351246,-1.72697800556674
"AP1B1",0.155492889307874,10.2642394143507,4.40116427449126,0.000972743311291998,0.00483104218351246,-1.72714286061694
"TFB2M",-0.189702282509016,8.41460166714352,-4.3989879523885,0.000976346590825603,0.00484554668188063,-1.73099013107068
"PLEK2",0.16572426457178,8.79582185983404,4.3983514330796,0.000977403092260611,0.00484740024163072,-1.73211545525433
"GPT2",0.176000014927165,9.14819722470777,4.39676093513881,0.000980048240596098,0.0048571245555241,-1.73492753786121
"VASN",-0.201644964186229,6.95991579338577,-4.39345955637885,0.000985562640771932,0.00488104540234361,-1.74076539838647
"HNRNPL",-0.165304727432783,10.5238772868301,-4.39243585368483,0.00098727913942222,0.00488613671721025,-1.74257585530589
"SLC44A4",-0.287569103696469,6.04870946235704,-4.39018994494297,0.000991055926506062,0.00490141039053207,-1.74654821644243
"TUFT1",0.252213798548956,8.39183614402131,4.3885348735331,0.000993848799001737,0.00491116276878458,-1.74947589733297
"IAH1",0.201643413098372,7.05584642321271,4.38820179488285,0.000994411849900443,0.00491116276878458,-1.7500651200108
"JAGN1",0.240775638023219,6.88663587399875,4.38307549235509,0.0010031197218289,0.00495072368972161,-1.75913511908037
"DDB2",-0.266597873225119,7.950080586973,-4.37990711467493,0.00100854151883374,0.00497402304319879,-1.76474232696015
"ALAS1",-0.204587403696318,7.69687299178983,-4.37881355914118,0.00101041993087158,0.00497704789178528,-1.76667788088975
"SLC4A1AP",-0.258332325775669,9.20606812200413,-4.37873360026699,0.00101055742032726,0.00497704789178528,-1.76681941012464
"CENPC",-0.141561414661031,7.23994541069472,-4.37592069050725,0.00101540667727876,0.00499746268283449,-1.77179875686802
"ADGRL2",-0.237180199762239,8.09621059851844,-4.37274038827598,0.00102091856915689,0.00502110816722554,-1.77742944782932
"MLH1",-0.230165976659016,6.38218809821781,-4.36880274352598,0.00102778635064057,0.0050513848549142,-1.78440246562162
"TMCC1",0.230519146998375,7.46146576141415,4.36804548300802,0.00102911263539026,0.00505440302654997,-1.78574365295445
"GEMIN8",-0.230468631532651,6.44307843691654,-4.36763763378733,0.0010298276927613,0.00505441710617356,-1.78646602114273
"EFCAB14",-0.281571256794662,6.18241686720833,-4.36536479884203,0.00103382202726776,0.00506729438990085,-1.79049190284101
"PPIA",-0.200241156355077,9.36900408322681,-4.36533220575377,0.0010338794246268,0.00506729438990085,-1.79054963900998
"UBA52",-0.655061608214727,5.50193643124506,-4.36429697767236,0.00103570422277034,0.00507273489924161,-1.79238352391228
"SENP8",0.310879535649232,5.9251845956024,4.36213707196637,0.00103952232564915,0.00508792410009105,-1.79621010949672
"APC",-0.3063801617016,6.03431024261984,-4.36092345616591,0.0010416740999335,0.00509494216900625,-1.79836041762854
"NUFIP2",-0.169858082062055,9.52092671973322,-4.36022099802431,0.00104292170153131,0.00509567941940943,-1.79960511632542
"MICAL3",0.232539451795191,9.6636624520045,4.360030197621,0.00104326084210256,0.00509567941940943,-1.79994320794093
"CDK2",-0.188854249841611,8.27473657721048,-4.3553546815602,0.00105160746964167,0.00513110143021122,-1.80822923423871
